id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
1117,CDS,cde_fo,GBPINR,2282,OPTCUR,PE,82.5,GBPINR27OCTOBER2282.5PE,GBPINR22OCT82.5PE,GBPINR 27OCT22 82.5 PE,27-10-2022,1,0.0025
1118,CDS,cde_fo,JPYINR,2283,OPTCUR,CE,59.25,JPYINR16DECEMBER2259.25CE,JPYINR22D59.25CE,JPYINR 16DEC22 59.25 CE,16-12-2022,1,0.0025
1119,CDS,cde_fo,JPYINR,2284,OPTCUR,PE,59.25,JPYINR16DECEMBER2259.25PE,JPYINR22D59.25PE,JPYINR 16DEC22 59.25 PE,16-12-2022,1,0.0025
1120,CDS,cde_fo,JPYINR,2285,OPTCUR,CE,59.5,JPYINR16DECEMBER2259.5CE,JPYINR22D59.5CE,JPYINR 16DEC22 59.5 CE,16-12-2022,1,0.0025
1121,CDS,cde_fo,GBPINR,2286,OPTCUR,CE,87.75,GBPINR28JUNE2387.75CE,GBPINR23JUN87.75CE,GBPINR 28JUN23 87.75 CE,28-06-2023,1,0.0025
1122,CDS,cde_fo,JPYINR,2287,OPTCUR,PE,59.5,JPYINR16DECEMBER2259.5PE,JPYINR22D59.5PE,JPYINR 16DEC22 59.5 PE,16-12-2022,1,0.0025
1123,CDS,cde_fo,JPYINR,2288,OPTCUR,CE,59.75,JPYINR16DECEMBER2259.75CE,JPYINR22D59.75CE,JPYINR 16DEC22 59.75 CE,16-12-2022,1,0.0025
1124,CDS,cde_fo,JPYINR,2289,OPTCUR,PE,59.75,JPYINR16DECEMBER2259.75PE,JPYINR22D59.75PE,JPYINR 16DEC22 59.75 PE,16-12-2022,1,0.0025
1125,CDS,cde_fo,GBPINR,2293,OPTCUR,CE,82.75,GBPINR27OCTOBER2282.75CE,GBPINR22OCT82.75CE,GBPINR 27OCT22 82.75 CE,27-10-2022,1,0.0025
1126,CDS,cde_fo,GBPINR,2294,OPTCUR,PE,82.75,GBPINR27OCTOBER2282.75PE,GBPINR22OCT82.75PE,GBPINR 27OCT22 82.75 PE,27-10-2022,1,0.0025
1127,CDS,cde_fo,EURINR,2295,OPTCUR,CE,88.75,EURINR28JUNE2388.75CE,EURINR23JUN88.75CE,EURINR 28JUN23 88.75 CE,28-06-2023,1,0.0025
1128,CDS,cde_fo,JPYINR,2296,OPTCUR,CE,60,JPYINR16DECEMBER2260CE,JPYINR22D60CE,JPYINR 16DEC22 60 CE,16-12-2022,1,0.0025
1129,CDS,cde_fo,EURINR,2297,OPTCUR,PE,86.25,EURINR27OCTOBER2286.25PE,EURINR22OCT86.25PE,EURINR 27OCT22 86.25 PE,27-10-2022,1,0.0025
1130,CDS,cde_fo,GBPINR,2298,OPTCUR,PE,87.75,GBPINR28JUNE2387.75PE,GBPINR23JUN87.75PE,GBPINR 28JUN23 87.75 PE,28-06-2023,1,0.0025
1131,CDS,cde_fo,EURINR,2300,OPTCUR,PE,88.75,EURINR28JUNE2388.75PE,EURINR23JUN88.75PE,EURINR 28JUN23 88.75 PE,28-06-2023,1,0.0025
1132,CDS,cde_fo,GBPINR,2301,OPTCUR,CE,83,GBPINR27OCTOBER2283CE,GBPINR22OCT83CE,GBPINR 27OCT22 83 CE,27-10-2022,1,0.0025
1133,CDS,cde_fo,JPYINR,2302,OPTCUR,PE,60,JPYINR16DECEMBER2260PE,JPYINR22D60PE,JPYINR 16DEC22 60 PE,16-12-2022,1,0.0025
1134,CDS,cde_fo,JPYINR,2304,OPTCUR,CE,60.25,JPYINR16DECEMBER2260.25CE,JPYINR22D60.25CE,JPYINR 16DEC22 60.25 CE,16-12-2022,1,0.0025
1135,CDS,cde_fo,JPYINR,2305,OPTCUR,PE,60.25,JPYINR16DECEMBER2260.25PE,JPYINR22D60.25PE,JPYINR 16DEC22 60.25 PE,16-12-2022,1,0.0025
1136,CDS,cde_fo,GBPINR,2306,OPTCUR,PE,83,GBPINR27OCTOBER2283PE,GBPINR22OCT83PE,GBPINR 27OCT22 83 PE,27-10-2022,1,0.0025
1137,CDS,cde_fo,EURINR,2307,OPTCUR,CE,89,EURINR28JUNE2389CE,EURINR23JUN89CE,EURINR 28JUN23 89 CE,28-06-2023,1,0.0025
1138,CDS,cde_fo,JPYINR,2308,OPTCUR,CE,60.5,JPYINR16DECEMBER2260.5CE,JPYINR22D60.5CE,JPYINR 16DEC22 60.5 CE,16-12-2022,1,0.0025
1139,CDS,cde_fo,EURINR,2309,OPTCUR,PE,89,EURINR28JUNE2389PE,EURINR23JUN89PE,EURINR 28JUN23 89 PE,28-06-2023,1,0.0025
1140,CDS,cde_fo,JPYINR,2311,OPTCUR,CE,65,JPYINR28JUNE2365CE,JPYINR23JUN65CE,JPYINR 28JUN23 65 CE,28-06-2023,1,0.0025
1141,CDS,cde_fo,JPYINR,2312,OPTCUR,PE,60.5,JPYINR16DECEMBER2260.5PE,JPYINR22D60.5PE,JPYINR 16DEC22 60.5 PE,16-12-2022,1,0.0025
1142,CDS,cde_fo,JPYINR,2313,OPTCUR,CE,60.75,JPYINR16DECEMBER2260.75CE,JPYINR22D60.75CE,JPYINR 16DEC22 60.75 CE,16-12-2022,1,0.0025
1143,CDS,cde_fo,EURUSD,2314,OPTCUR,CE,0.94,EURUSD28JUNE230.94CE,EURUSD23JUN0.94CE,EURUSD 28JUN23 0.94 CE,28-06-2023,1,0.0001
1144,CDS,cde_fo,EURUSD,2315,OPTCUR,PE,0.94,EURUSD28JUNE230.94PE,EURUSD23JUN0.94PE,EURUSD 28JUN23 0.94 PE,28-06-2023,1,0.0001
1145,CDS,cde_fo,EURINR,2316,OPTCUR,CE,76,EURINR28JUNE2376CE,EURINR23JUN76CE,EURINR 28JUN23 76 CE,28-06-2023,1,0.0025
1146,CDS,cde_fo,EURINR,2317,OPTCUR,PE,76,EURINR28JUNE2376PE,EURINR23JUN76PE,EURINR 28JUN23 76 PE,28-06-2023,1,0.0025
1147,CDS,cde_fo,EURUSD,2318,OPTCUR,CE,0.945,EURUSD28JUNE230.945CE,EURUSD23JUN0.945CE,EURUSD 28JUN23 0.945 CE,28-06-2023,1,0.0001
1148,CDS,cde_fo,EURUSD,2319,OPTCUR,PE,0.945,EURUSD28JUNE230.945PE,EURUSD23JUN0.945PE,EURUSD 28JUN23 0.945 PE,28-06-2023,1,0.0001
1149,CDS,cde_fo,EURINR,2320,OPTCUR,CE,76.25,EURINR28JUNE2376.25CE,EURINR23JUN76.25CE,EURINR 28JUN23 76.25 CE,28-06-2023,1,0.0025
1150,CDS,cde_fo,EURINR,2321,OPTCUR,CE,86.5,EURINR27OCTOBER2286.5CE,EURINR22OCT86.5CE,EURINR 27OCT22 86.5 CE,27-10-2022,1,0.0025
1151,CDS,cde_fo,EURUSD,2323,OPTCUR,CE,0.95,EURUSD28JUNE230.95CE,EURUSD23JUN0.95CE,EURUSD 28JUN23 0.95 CE,28-06-2023,1,0.0001
1152,CDS,cde_fo,EURINR,2325,OPTCUR,PE,86.5,EURINR27OCTOBER2286.5PE,EURINR22OCT86.5PE,EURINR 27OCT22 86.5 PE,27-10-2022,1,0.0025
1153,CDS,cde_fo,EURUSD,2326,OPTCUR,PE,0.95,EURUSD28JUNE230.95PE,EURUSD23JUN0.95PE,EURUSD 28JUN23 0.95 PE,28-06-2023,1,0.0001
1154,CDS,cde_fo,USDJPY,2327,OPTCUR,CE,157.5,USDJPY29MARCH23157.5CE,USDJPY23MAR157.5CE,USDJPY 29MAR23 157.5 CE,29-03-2023,1,0.01
1155,CDS,cde_fo,USDJPY,2328,OPTCUR,PE,157.5,USDJPY29MARCH23157.5PE,USDJPY23MAR157.5PE,USDJPY 29MAR23 157.5 PE,29-03-2023,1,0.01
1156,CDS,cde_fo,JPYINR,2330,OPTCUR,PE,60.75,JPYINR16DECEMBER2260.75PE,JPYINR22D60.75PE,JPYINR 16DEC22 60.75 PE,16-12-2022,1,0.0025
1157,CDS,cde_fo,JPYINR,2331,OPTCUR,CE,61,JPYINR16DECEMBER2261CE,JPYINR22D61CE,JPYINR 16DEC22 61 CE,16-12-2022,1,0.0025
1158,CDS,cde_fo,EURINR,2332,OPTCUR,PE,76.25,EURINR28JUNE2376.25PE,EURINR23JUN76.25PE,EURINR 28JUN23 76.25 PE,28-06-2023,1,0.0025
1159,CDS,cde_fo,JPYINR,2333,OPTCUR,PE,61,JPYINR16DECEMBER2261PE,JPYINR22D61PE,JPYINR 16DEC22 61 PE,16-12-2022,1,0.0025
1160,CDS,cde_fo,EURINR,2336,OPTCUR,CE,86.75,EURINR27OCTOBER2286.75CE,EURINR22OCT86.75CE,EURINR 27OCT22 86.75 CE,27-10-2022,1,0.0025
1161,CDS,cde_fo,EURUSD,2337,OPTCUR,CE,0.955,EURUSD28JUNE230.955CE,EURUSD23JUN0.955CE,EURUSD 28JUN23 0.955 CE,28-06-2023,1,0.0001
1162,CDS,cde_fo,JPYINR,2338,OPTCUR,CE,61.25,JPYINR16DECEMBER2261.25CE,JPYINR22D61.25CE,JPYINR 16DEC22 61.25 CE,16-12-2022,1,0.0025
1163,CDS,cde_fo,EURINR,2339,OPTCUR,CE,76.5,EURINR28JUNE2376.5CE,EURINR23JUN76.5CE,EURINR 28JUN23 76.5 CE,28-06-2023,1,0.0025
1164,CDS,cde_fo,EURINR,2340,OPTCUR,PE,76.5,EURINR28JUNE2376.5PE,EURINR23JUN76.5PE,EURINR 28JUN23 76.5 PE,28-06-2023,1,0.0025
1165,CDS,cde_fo,EURUSD,2341,OPTCUR,PE,0.955,EURUSD28JUNE230.955PE,EURUSD23JUN0.955PE,EURUSD 28JUN23 0.955 PE,28-06-2023,1,0.0001
1166,CDS,cde_fo,JPYINR,2342,OPTCUR,PE,65,JPYINR28JUNE2365PE,JPYINR23JUN65PE,JPYINR 28JUN23 65 PE,28-06-2023,1,0.0025
1167,CDS,cde_fo,JPYINR,2343,OPTCUR,PE,61.25,JPYINR16DECEMBER2261.25PE,JPYINR22D61.25PE,JPYINR 16DEC22 61.25 PE,16-12-2022,1,0.0025
1168,CDS,cde_fo,GBPUSD,2344,OPTCUR,CE,1.05,GBPUSD27OCTOBER221.05CE,GBPUSD22OCT1.05CE,GBPUSD 27OCT22 1.05 CE,27-10-2022,1,0.0001
1169,CDS,cde_fo,EURUSD,2345,OPTCUR,CE,0.96,EURUSD28JUNE230.96CE,EURUSD23JUN0.96CE,EURUSD 28JUN23 0.96 CE,28-06-2023,1,0.0001
1170,CDS,cde_fo,EURINR,2347,OPTCUR,CE,73.75,EURINR21OCTOBER2273.75CE,EURINR22O73.75CE,EURINR 21OCT22 73.75 CE,21-10-2022,1,0.0025
1171,CDS,cde_fo,JPYINR,2348,OPTCUR,CE,61.5,JPYINR16DECEMBER2261.5CE,JPYINR22D61.5CE,JPYINR 16DEC22 61.5 CE,16-12-2022,1,0.0025
1172,CDS,cde_fo,JPYINR,2349,OPTCUR,PE,61.5,JPYINR16DECEMBER2261.5PE,JPYINR22D61.5PE,JPYINR 16DEC22 61.5 PE,16-12-2022,1,0.0025
1173,CDS,cde_fo,GBPUSD,2350,OPTCUR,PE,1.05,GBPUSD27OCTOBER221.05PE,GBPUSD22OCT1.05PE,GBPUSD 27OCT22 1.05 PE,27-10-2022,1,0.0001
1174,CDS,cde_fo,GBPUSD,2351,OPTCUR,CE,1.05,GBPUSD28NOVEMBER221.05CE,GBPUSD22NOV1.05CE,GBPUSD 28NOV22 1.05 CE,28-11-2022,1,0.0001
1175,CDS,cde_fo,GBPUSD,2352,OPTCUR,PE,1.05,GBPUSD28NOVEMBER221.05PE,GBPUSD22NOV1.05PE,GBPUSD 28NOV22 1.05 PE,28-11-2022,1,0.0001
1176,CDS,cde_fo,EURUSD,2353,OPTCUR,PE,0.96,EURUSD28JUNE230.96PE,EURUSD23JUN0.96PE,EURUSD 28JUN23 0.96 PE,28-06-2023,1,0.0001
1177,CDS,cde_fo,EURUSD,2354,OPTCUR,CE,0.965,EURUSD28JUNE230.965CE,EURUSD23JUN0.965CE,EURUSD 28JUN23 0.965 CE,28-06-2023,1,0.0001
1178,CDS,cde_fo,JPYINR,2355,OPTCUR,CE,61.75,JPYINR16DECEMBER2261.75CE,JPYINR22D61.75CE,JPYINR 16DEC22 61.75 CE,16-12-2022,1,0.0025
1179,CDS,cde_fo,JPYINR,2356,OPTCUR,PE,61.75,JPYINR16DECEMBER2261.75PE,JPYINR22D61.75PE,JPYINR 16DEC22 61.75 PE,16-12-2022,1,0.0025
1180,CDS,cde_fo,JPYINR,2357,OPTCUR,CE,62,JPYINR16DECEMBER2262CE,JPYINR22D62CE,JPYINR 16DEC22 62 CE,16-12-2022,1,0.0025
1181,CDS,cde_fo,USDJPY,2358,OPTCUR,CE,138.5,USDJPY28DECEMBER22138.5CE,USDJPY22DEC138.5CE,USDJPY 28DEC22 138.5 CE,28-12-2022,1,0.01
1182,CDS,cde_fo,EURINR,2360,OPTCUR,PE,86.75,EURINR27OCTOBER2286.75PE,EURINR22OCT86.75PE,EURINR 27OCT22 86.75 PE,27-10-2022,1,0.0025
1183,CDS,cde_fo,EURINR,2361,OPTCUR,PE,73.75,EURINR21OCTOBER2273.75PE,EURINR22O73.75PE,EURINR 21OCT22 73.75 PE,21-10-2022,1,0.0025
1184,CDS,cde_fo,EURINR,2362,OPTCUR,CE,74,EURINR21OCTOBER2274CE,EURINR22O74CE,EURINR 21OCT22 74 CE,21-10-2022,1,0.0025
1185,CDS,cde_fo,EURINR,2363,OPTCUR,PE,74,EURINR21OCTOBER2274PE,EURINR22O74PE,EURINR 21OCT22 74 PE,21-10-2022,1,0.0025
1186,CDS,cde_fo,EURINR,2364,OPTCUR,CE,73.75,EURINR27OCTOBER2273.75CE,EURINR22OCT73.75CE,EURINR 27OCT22 73.75 CE,27-10-2022,1,0.0025
1187,CDS,cde_fo,EURINR,2365,OPTCUR,PE,73.75,EURINR27OCTOBER2273.75PE,EURINR22OCT73.75PE,EURINR 27OCT22 73.75 PE,27-10-2022,1,0.0025
1188,CDS,cde_fo,EURINR,2366,OPTCUR,PE,82.25,EURINR28DECEMBER2282.25PE,EURINR22DEC82.25PE,EURINR 28DEC22 82.25 PE,28-12-2022,1,0.0025
1189,CDS,cde_fo,JPYINR,2367,OPTCUR,PE,62,JPYINR16DECEMBER2262PE,JPYINR22D62PE,JPYINR 16DEC22 62 PE,16-12-2022,1,0.0025
1190,CDS,cde_fo,EURINR,2368,OPTCUR,CE,74,EURINR27OCTOBER2274CE,EURINR22OCT74CE,EURINR 27OCT22 74 CE,27-10-2022,1,0.0025
1191,CDS,cde_fo,EURINR,2369,OPTCUR,PE,74,EURINR27OCTOBER2274PE,EURINR22OCT74PE,EURINR 27OCT22 74 PE,27-10-2022,1,0.0025
1192,CDS,cde_fo,JPYINR,2370,OPTCUR,CE,62.25,JPYINR16DECEMBER2262.25CE,JPYINR22D62.25CE,JPYINR 16DEC22 62.25 CE,16-12-2022,1,0.0025
1193,CDS,cde_fo,JPYINR,2371,OPTCUR,PE,62.25,JPYINR16DECEMBER2262.25PE,JPYINR22D62.25PE,JPYINR 16DEC22 62.25 PE,16-12-2022,1,0.0025
1194,CDS,cde_fo,EURUSD,2372,OPTCUR,PE,0.965,EURUSD28JUNE230.965PE,EURUSD23JUN0.965PE,EURUSD 28JUN23 0.965 PE,28-06-2023,1,0.0001
1195,CDS,cde_fo,JPYINR,2373,OPTCUR,CE,62.5,JPYINR16DECEMBER2262.5CE,JPYINR22D62.5CE,JPYINR 16DEC22 62.5 CE,16-12-2022,1,0.0025
1196,CDS,cde_fo,JPYINR,2374,OPTCUR,PE,62.5,JPYINR16DECEMBER2262.5PE,JPYINR22D62.5PE,JPYINR 16DEC22 62.5 PE,16-12-2022,1,0.0025
1197,CDS,cde_fo,EURUSD,2375,OPTCUR,CE,0.97,EURUSD28JUNE230.97CE,EURUSD23JUN0.97CE,EURUSD 28JUN23 0.97 CE,28-06-2023,1,0.0001
1198,CDS,cde_fo,EURINR,2376,OPTCUR,CE,90.25,EURINR29MARCH2390.25CE,EURINR23MAR90.25CE,EURINR 29MAR23 90.25 CE,29-03-2023,1,0.0025
1199,CDS,cde_fo,EURINR,2377,OPTCUR,PE,90.25,EURINR29MARCH2390.25PE,EURINR23MAR90.25PE,EURINR 29MAR23 90.25 PE,29-03-2023,1,0.0025
1200,CDS,cde_fo,EURINR,2378,OPTCUR,CE,90.5,EURINR29MARCH2390.5CE,EURINR23MAR90.5CE,EURINR 29MAR23 90.5 CE,29-03-2023,1,0.0025
1201,CDS,cde_fo,EURINR,2379,OPTCUR,CE,76.75,EURINR28JUNE2376.75CE,EURINR23JUN76.75CE,EURINR 28JUN23 76.75 CE,28-06-2023,1,0.0025
1202,CDS,cde_fo,EURINR,2380,OPTCUR,PE,90.5,EURINR29MARCH2390.5PE,EURINR23MAR90.5PE,EURINR 29MAR23 90.5 PE,29-03-2023,1,0.0025
1203,CDS,cde_fo,USDINR,2381,OPTCUR,CE,75.75,USDINR16DECEMBER2275.75CE,USDINR22D75.75CE,USDINR 16DEC22 75.75 CE,16-12-2022,1,0.0025
1204,CDS,cde_fo,USDINR,2382,OPTCUR,PE,75.75,USDINR16DECEMBER2275.75PE,USDINR22D75.75PE,USDINR 16DEC22 75.75 PE,16-12-2022,1,0.0025
1205,CDS,cde_fo,USDINR,2383,OPTCUR,CE,76,USDINR16DECEMBER2276CE,USDINR22D76CE,USDINR 16DEC22 76 CE,16-12-2022,1,0.0025
1206,CDS,cde_fo,EURUSD,2384,OPTCUR,CE,1.23,EURUSD29MARCH231.23CE,EURUSD23MAR1.23CE,EURUSD 29MAR23 1.23 CE,29-03-2023,1,0.0001
1207,CDS,cde_fo,EURUSD,2385,OPTCUR,PE,1.23,EURUSD29MARCH231.23PE,EURUSD23MAR1.23PE,EURUSD 29MAR23 1.23 PE,29-03-2023,1,0.0001
1208,CDS,cde_fo,GBPUSD,2389,OPTCUR,CE,1.055,GBPUSD28NOVEMBER221.055CE,GBPUSD22NOV1.055CE,GBPUSD 28NOV22 1.055 CE,28-11-2022,1,0.0001
1209,CDS,cde_fo,GBPUSD,2390,OPTCUR,PE,1.055,GBPUSD28NOVEMBER221.055PE,GBPUSD22NOV1.055PE,GBPUSD 28NOV22 1.055 PE,28-11-2022,1,0.0001
1210,CDS,cde_fo,EURUSD,2391,OPTCUR,CE,1.235,EURUSD29MARCH231.235CE,EURUSD23MAR1.235CE,EURUSD 29MAR23 1.235 CE,29-03-2023,1,0.0001
1211,CDS,cde_fo,EURUSD,2392,OPTCUR,PE,1.235,EURUSD29MARCH231.235PE,EURUSD23MAR1.235PE,EURUSD 29MAR23 1.235 PE,29-03-2023,1,0.0001
1212,CDS,cde_fo,EURUSD,2393,OPTCUR,PE,0.97,EURUSD28JUNE230.97PE,EURUSD23JUN0.97PE,EURUSD 28JUN23 0.97 PE,28-06-2023,1,0.0001
1213,CDS,cde_fo,GBPUSD,2394,OPTCUR,CE,1.06,GBPUSD28NOVEMBER221.06CE,GBPUSD22NOV1.06CE,GBPUSD 28NOV22 1.06 CE,28-11-2022,1,0.0001
1214,CDS,cde_fo,GBPUSD,2395,OPTCUR,PE,1.06,GBPUSD28NOVEMBER221.06PE,GBPUSD22NOV1.06PE,GBPUSD 28NOV22 1.06 PE,28-11-2022,1,0.0001
1215,CDS,cde_fo,GBPUSD,2396,OPTCUR,CE,1.05,GBPUSD28DECEMBER221.05CE,GBPUSD22DEC1.05CE,GBPUSD 28DEC22 1.05 CE,28-12-2022,1,0.0001
1216,CDS,cde_fo,GBPINR,2397,OPTCUR,CE,84.75,GBPINR28NOVEMBER2284.75CE,GBPINR22NOV84.75CE,GBPINR 28NOV22 84.75 CE,28-11-2022,1,0.0025
1217,CDS,cde_fo,GBPUSD,2398,OPTCUR,PE,1.05,GBPUSD28DECEMBER221.05PE,GBPUSD22DEC1.05PE,GBPUSD 28DEC22 1.05 PE,28-12-2022,1,0.0001
1218,CDS,cde_fo,GBPUSD,2399,OPTCUR,CE,1.05,GBPUSD29MARCH231.05CE,GBPUSD23MAR1.05CE,GBPUSD 29MAR23 1.05 CE,29-03-2023,1,0.0001
1219,CDS,cde_fo,USDINR,2400,OPTCUR,PE,76,USDINR16DECEMBER2276PE,USDINR22D76PE,USDINR 16DEC22 76 PE,16-12-2022,1,0.0025
1220,CDS,cde_fo,USDINR,2401,OPTCUR,CE,76.25,USDINR16DECEMBER2276.25CE,USDINR22D76.25CE,USDINR 16DEC22 76.25 CE,16-12-2022,1,0.0025
1221,CDS,cde_fo,USDINR,2402,OPTCUR,PE,76.25,USDINR16DECEMBER2276.25PE,USDINR22D76.25PE,USDINR 16DEC22 76.25 PE,16-12-2022,1,0.0025
1222,CDS,cde_fo,USDINR,2403,OPTCUR,CE,76.5,USDINR16DECEMBER2276.5CE,USDINR22D76.5CE,USDINR 16DEC22 76.5 CE,16-12-2022,1,0.0025
1223,CDS,cde_fo,EURINR,2404,OPTCUR,CE,87,EURINR27OCTOBER2287CE,EURINR22OCT87CE,EURINR 27OCT22 87 CE,27-10-2022,1,0.0025
1224,CDS,cde_fo,EURINR,2405,OPTCUR,PE,87,EURINR27OCTOBER2287PE,EURINR22OCT87PE,EURINR 27OCT22 87 PE,27-10-2022,1,0.0025
1225,CDS,cde_fo,EURUSD,2406,OPTCUR,CE,0.895,EURUSD27OCTOBER220.895CE,EURUSD22OCT0.895CE,EURUSD 27OCT22 0.895 CE,27-10-2022,1,0.0001
1226,CDS,cde_fo,EURINR,2407,OPTCUR,PE,76.75,EURINR28JUNE2376.75PE,EURINR23JUN76.75PE,EURINR 28JUN23 76.75 PE,28-06-2023,1,0.0025
1227,CDS,cde_fo,EURUSD,2408,OPTCUR,PE,0.895,EURUSD27OCTOBER220.895PE,EURUSD22OCT0.895PE,EURUSD 27OCT22 0.895 PE,27-10-2022,1,0.0001
1228,CDS,cde_fo,GBPUSD,2409,OPTCUR,PE,1.05,GBPUSD29MARCH231.05PE,GBPUSD23MAR1.05PE,GBPUSD 29MAR23 1.05 PE,29-03-2023,1,0.0001
1229,CDS,cde_fo,GBPUSD,2410,OPTCUR,CE,1.05,GBPUSD28JUNE231.05CE,GBPUSD23JUN1.05CE,GBPUSD 28JUN23 1.05 CE,28-06-2023,1,0.0001
1230,CDS,cde_fo,GBPUSD,2411,OPTCUR,PE,1.05,GBPUSD28JUNE231.05PE,GBPUSD23JUN1.05PE,GBPUSD 28JUN23 1.05 PE,28-06-2023,1,0.0001
1231,CDS,cde_fo,JPYINR,2412,OPTCUR,CE,51.75,JPYINR21OCTOBER2251.75CE,JPYINR22O51.75CE,JPYINR 21OCT22 51.75 CE,21-10-2022,1,0.0025
1232,CDS,cde_fo,EURUSD,2413,OPTCUR,CE,0.9,EURUSD27OCTOBER220.9CE,EURUSD22OCT0.9CE,EURUSD 27OCT22 0.9 CE,27-10-2022,1,0.0001
1233,CDS,cde_fo,EURUSD,2414,OPTCUR,PE,0.9,EURUSD27OCTOBER220.9PE,EURUSD22OCT0.9PE,EURUSD 27OCT22 0.9 PE,27-10-2022,1,0.0001
1234,CDS,cde_fo,JPYINR,2415,OPTCUR,PE,51.75,JPYINR21OCTOBER2251.75PE,JPYINR22O51.75PE,JPYINR 21OCT22 51.75 PE,21-10-2022,1,0.0025
1235,CDS,cde_fo,EURUSD,2416,OPTCUR,CE,0.975,EURUSD28JUNE230.975CE,EURUSD23JUN0.975CE,EURUSD 28JUN23 0.975 CE,28-06-2023,1,0.0001
1236,CDS,cde_fo,JPYINR,2417,OPTCUR,CE,52,JPYINR21OCTOBER2252CE,JPYINR22O52CE,JPYINR 21OCT22 52 CE,21-10-2022,1,0.0025
1237,CDS,cde_fo,USDINR,2418,OPTCUR,PE,76.5,USDINR16DECEMBER2276.5PE,USDINR22D76.5PE,USDINR 16DEC22 76.5 PE,16-12-2022,1,0.0025
1238,CDS,cde_fo,EURUSD,2419,OPTCUR,PE,0.975,EURUSD28JUNE230.975PE,EURUSD23JUN0.975PE,EURUSD 28JUN23 0.975 PE,28-06-2023,1,0.0001
1239,CDS,cde_fo,JPYINR,2420,OPTCUR,PE,52,JPYINR21OCTOBER2252PE,JPYINR22O52PE,JPYINR 21OCT22 52 PE,21-10-2022,1,0.0025
1240,CDS,cde_fo,EURUSD,2421,OPTCUR,CE,0.92,EURUSD28JUNE230.92CE,EURUSD23JUN0.92CE,EURUSD 28JUN23 0.92 CE,28-06-2023,1,0.0001
1241,CDS,cde_fo,EURUSD,2422,OPTCUR,PE,0.92,EURUSD28JUNE230.92PE,EURUSD23JUN0.92PE,EURUSD 28JUN23 0.92 PE,28-06-2023,1,0.0001
1242,CDS,cde_fo,EURUSD,2423,OPTCUR,CE,0.925,EURUSD28JUNE230.925CE,EURUSD23JUN0.925CE,EURUSD 28JUN23 0.925 CE,28-06-2023,1,0.0001
1243,CDS,cde_fo,EURUSD,2424,OPTCUR,PE,0.925,EURUSD28JUNE230.925PE,EURUSD23JUN0.925PE,EURUSD 28JUN23 0.925 PE,28-06-2023,1,0.0001
1244,CDS,cde_fo,EURUSD,2425,OPTCUR,CE,0.93,EURUSD28JUNE230.93CE,EURUSD23JUN0.93CE,EURUSD 28JUN23 0.93 CE,28-06-2023,1,0.0001
1245,CDS,cde_fo,EURUSD,2426,OPTCUR,CE,0.905,EURUSD27OCTOBER220.905CE,EURUSD22OCT0.905CE,EURUSD 27OCT22 0.905 CE,27-10-2022,1,0.0001
1246,CDS,cde_fo,EURUSD,2427,OPTCUR,PE,0.905,EURUSD27OCTOBER220.905PE,EURUSD22OCT0.905PE,EURUSD 27OCT22 0.905 PE,27-10-2022,1,0.0001
1247,CDS,cde_fo,USDINR,2428,OPTCUR,CE,76.75,USDINR16DECEMBER2276.75CE,USDINR22D76.75CE,USDINR 16DEC22 76.75 CE,16-12-2022,1,0.0025
1248,CDS,cde_fo,JPYINR,2429,OPTCUR,CE,51.75,JPYINR27OCTOBER2251.75CE,JPYINR22OCT51.75CE,JPYINR 27OCT22 51.75 CE,27-10-2022,1,0.0025
1249,CDS,cde_fo,JPYINR,2430,OPTCUR,PE,51.75,JPYINR27OCTOBER2251.75PE,JPYINR22OCT51.75PE,JPYINR 27OCT22 51.75 PE,27-10-2022,1,0.0025
1250,CDS,cde_fo,JPYINR,2431,OPTCUR,CE,52,JPYINR27OCTOBER2252CE,JPYINR22OCT52CE,JPYINR 27OCT22 52 CE,27-10-2022,1,0.0025
1251,CDS,cde_fo,JPYINR,2432,OPTCUR,PE,52,JPYINR27OCTOBER2252PE,JPYINR22OCT52PE,JPYINR 27OCT22 52 PE,27-10-2022,1,0.0025
1252,CDS,cde_fo,JPYINR,2433,OPTCUR,CE,51.75,JPYINR28OCTOBER2251.75CE,JPYINR22O51.75CE,JPYINR 28OCT22 51.75 CE,28-10-2022,1,0.0025
1253,CDS,cde_fo,JPYINR,2434,OPTCUR,PE,51.75,JPYINR28OCTOBER2251.75PE,JPYINR22O51.75PE,JPYINR 28OCT22 51.75 PE,28-10-2022,1,0.0025
1254,CDS,cde_fo,JPYINR,2435,OPTCUR,CE,52,JPYINR28OCTOBER2252CE,JPYINR22O52CE,JPYINR 28OCT22 52 CE,28-10-2022,1,0.0025
1255,CDS,cde_fo,JPYINR,2436,OPTCUR,PE,52,JPYINR28OCTOBER2252PE,JPYINR22O52PE,JPYINR 28OCT22 52 PE,28-10-2022,1,0.0025
1256,CDS,cde_fo,JPYINR,2437,OPTCUR,CE,51.75,JPYINR04NOVEMBER2251.75CE,JPYINR22N51.75CE,JPYINR 04NOV22 51.75 CE,04-11-2022,1,0.0025
